Name	Type	Region	PKG direct link	File Size
Dungeon Maker: Hunting Ground	PSP	US	http://zeusXXXXUP1023/ULUS10282_00/ODS78s7fD18ej9Ay8l6viQdc1UQQgpioCtD5VHDR1CWuCIVVEafej0A7EKpx4kxcYyx9epsJgetrw8c1nPL5b4eYGITQfu6Q5yWxW.pkg	62
Dynasty Warriors	PSP	US	http://zeusXXXXUP0106/ULUS10004_00/GwW3wygJngJtuMCtRS5veKbXl7DJAGrnKKWajSltOdMG5uVwmf6G3W4HVyCWH5TUcEpjgLosuRAc68mnpPHK2nYu5PqgPYdVeu92V.pkg	114
Dynasty Warriors Vol. 2	PSP	US	http://zeusXXXXUP0106/NPUH10022_00/esFkaCB6LGr8MglI1oq0hsj2c4KcAlcxBE5fLCi29tYERPaPIg8QnsLlFEjhLSfdgNmeqac3mH9bo6ec56uIRmAcltEypSwsmhys1.pkg	156
Dynasty Warriors: Strikeforce	PSP	US	http://zeusXXXXUP0106/ULUS10416_00/uovP5ulQHULc1meN2UiXcGtB0jIIlxc3tSR6pFRe90jT1dRDi24Mc95JN4VCRbK7pSbqBt98ln1m3PIahqOg7xefr3wIMOvG1LPXr.pkg	879
Echo Night (PSOne Classic)	PSP	US	http://zeusXXXXUP9000/NPUJ00820_00/UP9000-NPUJ00820_00-0000000000000001_bg_1_bfd605783812bc0a7f585124e2a42d1d13e474c8.pkg	209
echochrome	PSP	US	http://zeusXXXXUP9000/NPUG80135_00/Uf33S4k7LP00I4XmiMBBW5MxQFkPv9jC93vajN33KqdjRXlVwliTYAN8jOQBfA318bGoINKobOA4Ne9tMAFveInMMhiIf3bdK14M4.pkg	45
echochrome expansion (standalone)	PSP	US	http://zeusXXXXUP9000/NPUG80135_00/tEH2Q0Wwf6s2mW8PiqMHhCNmduyK80LQ9cf0QuXSsfCUOAHJhqdJfnwT3CQMBdm6MdxqVIHYTShn7wPMcMdkxMycojJPJEykiOYCd.pkg	25
echoshift	PSP	US	http://zeusXXXXUP9000/NPUG80303_00/4iFnYknWugUTD3sMFXB9q1NRLLNUrElgyXsNUFou8yVC9YPcLMgOrbCKDX32UGEsMQqQ1t3BgDH6YBRyXCGb2Q4wjdynttppRNgSa.pkg	147
Elminage Original	PSP	US	http://zeusXXXXUP2035/NPUH10128_00/KVrUxutfohUPJWsGepaOXVcZeSSktavpyThYJOxmMHFnrVLBhfFHADepqLIhKmXH.pkg	320
End of Serenity	PSP	US	http://zeusXXXXUP1014/NPUH10193_00/kEeNvomJPYYkgrfPBrrerCrwbtEJxvZNkkgSsbsDFHaQZrpBbIiQAGNFxDwOPGQA.pkg	29
Everyday Shooter	PSP	US	http://zeusXXXXUP9000/NPUG80224_00/IAme18JiDvisTMUvFLrSMtFkKNlMmPEKGK6RQMLV9q0FiK5B9gtoBcJBTpiGLyJHxRDl8SWsVrXypa6Qgw70tmwioQ2YqHOegojk7.pkg	46
F1 2009	PSP	US	http://zeusXXXXUP4001/ULUS10449_00/l7p1AbcUbvEweHQyHlAWxXySoYougFDlXIUGUbOsLOua9rRlGvUxh5S5jKfE2fihYhj51XVH9NKnVCw0fHCrxv79VdbY4XDh9TtDJ.pkg	382
Fading Shadows	PSP	US	http://zeusXXXXUP4069/NPUH10118_00/MLXGnlpHNXHVdIuPRnEVKCEBUgMMfiWQIhcGgesdWqAFmDVGOscJlsMMmiNbjUwjkfLzVuQszRsUZTwSnvIslWsexkkJPDpQoEEga.pkg	300
Fat Princess: Fistful of Cake	PSP	US	http://zeusXXXXUP9000/UCUS98740_00/nGHvVQsB1ydQ7dwd8RGRtsNoVpP1AjY4FnJhSgpk3acHTB6jW6cm8x2aWnXADCCJ9IWHUcHS8YbEgNprbOVw2iODhrCaSHtgw5C0L.pkg	167
Fate/Extra	PSP	US	http://zeusXXXXUP1024/ULUS10576_00/TjbhJtPPfBCxTEHGYxGrZqkZaagDIzVYKmWVwJZcVNxYvoeZrQjXThktXdtOYkDRtvKuJVjNQEsTBJEFFeIoVJEzOHLLGoUANDoih.pkg	1114
Fate/Unlimited Code	PSP	US	http://zeusXXXXUP0102/NPUH10009_00/60H74GGQbRj1mwAWbSNTLONSeefNlGiTyRDSyV6DTcwCDkrGxY2XDj2wmDEYGkMMUEvDlrTfDC57KOGGdFcrWBPNnuDCgFKNd6vYX.pkg	519
Field Commander	PSP	US	http://zeusXXXXUP0017/ULUS10088_00/YAHxIO509EPPqhONAKNnxhKDBYtqIBfycSiM5Ht6P8D7K5MPyqsJ3x9B7Lj4uCjDsCsO3b1u60EWthVWjr41HPNHS053RhQ2pT742.pkg	896
FIFA 10	PSP	US	http://zeusXXXXUP0006/ULUS10464_00/X4CbV9J9BdjvIfHPM9yEo18aeXTid99EGYD8NVTN0Tk5Hibw6ypSyaMkTfylU1T7JPlCXY66mMGmS0WBOwaWQTMIdGmCWPpuYlWKs.pkg	1223
FIFA 12	PSP	US	http://zeusXXXXUP0006/ULUS10583_00/FBKuDKSGslwFSwZlgLYUOtahumWkRbClCHIdRRtartOcLkoYLohJqmoIWzwwNyoXanpFgTOHMIjRZSUfYDSjhokFamUvMUlNvCfLS.pkg	1221
FIFA 14	PSP	US	http://zeusXXXXUP0006/ULUS10655_00/SPGTEBgcXCcAIAOlpEvYLWuLLhlXINoPSTFWFYvmixYIwYBBqvbMElUAdaerItON.pkg	1209
FIFA Soccer 13	PSP	US	http://zeusXXXXUP0006/ULUS10595_00/aCOjUHOYLwOkKUbDPrtFeYYuUaVlLYKTbMXDnThsOJoIAkAoZicTdEFRtqFcWvCt.pkg	1245
Fight Night Round 3	PSP	US	http://zeusXXXXUP0006/ULUS10066_00/obn1PXsIWgsyPuhJLtKHlBHYC1Hab6UsFPOWNQdBLR9IVDLA0f9tNCBawmlXrKXgKBTmv5tkeRe7PTr7MCXv19Eecxd6cj1K2qABK.pkg	1040
Final Fantasy III	PSP	US	http://zeusXXXXUP0082/NPUH10125_00/ZRIgaLnZieybcablBNbBUYDaCQwEwJBvFSSuASDuSnOWvURhnVOctnSCpvTkHRlb.pkg	232
Final Fantasy IV: The Complete Collection	PSP	US	http://zeusXXXXUP0082/ULUS10560_00/AXGSMpnbaHzgYinhJeFcSXoONqMxlqwVRzpudZkaDAaFKXoYPlgNJRwIvnurkiuQuKEfbVvpVokLTpLzEnECcRoqcWsiDgIYJjbki.pkg	727
Final Fantasy Tactics: The War of the Lions	PSP	US	http://zeusXXXXUP0082/ULUS10297_00/DmENbKfuQvOBdJBGGKmoFELygLqqYQWkwXmpiNiwFZOewZRVRRbgkVIfUpkxujWdVeRsbNeCArhsIBiHxInYMiagQBtBfRKbrpcLF.pkg	195
flOw	PSP	US	http://zeusXXXXUP9000/NPUG80086_00/9SAniUubBfvbbf5Tpvn5npLdnkcdajsqPVV7plsnVY1cqaTw4SqhVV5ucrbqKLAGufIFxsniTC6xuVyDqjyJbTWSRtCXs0BSqsvhM.pkg	89
Full Auto 2: Battlelines	PSP	US	http://zeusXXXXUP0177/ULUS10220_00/bPmTrvcyovJ1u05tCDLPLpOT5WwWxn97jqc6SH3LtD4d5TRIsPNfNuB5767mBe8VRykPTp58ktvRVu9GMIeeTQfrcQjUthQaqskMw.pkg	421
G.I. JOE: The Rise of Cobra	PSP	US	http://zeusXXXXUP0006/ULUS10435_00/M7CCYqiufvYH4wqkuRi97UgNllLPaE7Tu3trNQjuxEUWoOIqE9vLyw5l1Y935TOF6wpihlkDycCxYPcwpmmvABB1A6TMGTfEwKx82.pkg	501
Gangs of London	PSP	US	http://zeusXXXXUP9000/UCUS98617_00/k7fljIboNUWkuMCb51kUlK3twFKFcQNMtU3YPjUgeYePRGmqGVd73It2JgKIxBJCFqHGEBhEKl8WlWYXsfHSxySl0WnlFCCuLYSsS.pkg	1024
Generation of Chaos: Pandora's Reflection	PSP	US	http://zeusXXXXUP1063/NPUH10184_00/QehjQgLpXbeahuLzJGwsxZaHtOahsMnMeexGgzeVyrWTqCYnMOGCkZKzzBnQsuZU.pkg	354
Geronimo Stilton in the Kingdom of Fantasy	PSP	US	http://zeusXXXXUP9000/NPUG80862_00/awjFRIXUUVbXRXLtRdtVGwIGLEpVJCsDBZOQNjoYPASrOUDqNhUzrSSyFjtTCPiwmxPkMOeUSgtAyyveYFXhDZSagirjaAKAsopFM.pkg	545
Geronimo Stilton: Return to the Kingdom of Fantasy	PSP	US	http://zeusXXXXUP9000/NPUG80850_00/bNHcDMqmJViZddiiWeuMaIxyWpeSiFYdeQXLewlecTIPRPiCWFnTZvBBTPREvpbMmtCCjgHkRpXYDJiRWeSSkJgCMJKzRybeFmBOI.pkg	670
Ghostbusters: The Video Game	PSP	US	http://zeusXXXXUP0182/ULUS10486_00/DFrTP9kpWLv1ItQIPx9993uvPgbDIC2JDRAjOXpNlAHemhrScwqb4oBNLOe0ERXax1kqne9oLrfy4KLfNI3T4NJ9kydE8xpNMOjmn.pkg	569
Gladiator Begins	PSP	US	http://zeusXXXXUP1024/ULUS10528_00/0dqDGuW0bb4oUkq7BOJo765GVgO4bgeXogy1D98JayXQuYWwEq5BeJlG8VRevr3lYpanfGDkB02HILx7RBnWwb05Kc4xmiVL8PmBu.pkg	342
Go! Puzzle 	PSP	US	http://zeusXXXXUP9000/NPUG80090_00/28fFkYcM31XkWpeLxYhS5FtngOORJ4PPNjCxfOfnt4HDLvWc21qneR0eb4M2kJcMjmaWeJNUayAKjDHFTXxKvdjwJeEAQB5gcxLN7.pkg	42
God of War Ghost of Sparta	PSP	US	http://zeusXXXXUP9000/NPUG80508_00/TUq8YRcaoja4v4CmNbudHAQ0dsKFl5GVQeYQXdN1lP19wwhOf0iQWWDmTAMip1wHFRcEICjl8hgL9x3e2nwJJ3fxMf80jGB4FkJvC.pkg	1113
God of War: Chains of Olympus	PSP	US	http://zeusXXXXUP9000/NPUG80325_00/j0Aoa7qTssgnt2PgaV9RwP1x1Nlhmb7nfYbcYj0Ld3IkCaOPvfDH8usf3D0p8n0VbSB128HiP9YfMIGiUYnXR3rw7StTe2OHAfOLT.pkg	1318
Gods Eater: Burst	PSP	US	http://zeusXXXXUP0367/ULUS10563_00/SclOltFnaRTDuhncqhCzkwxDIAhReceUqlGKfBmSQMlYNjzudNyUeNXmjNSEjMWvnSjqsODndExJgrEBmJnnSXgWAdIUBNwlQCVbY.pkg	977
Gradius(tm) Collection	PSP	US	http://zeusXXXXUP0101/ULUS10103_00/HcrrrPfEqTgUuQDbEHQ4rXQRBDuVB5fvrtdxwLms1eX3ySuqxvokRR9qoLqbC1cn6RC7qA4u7RlbQGfJu1Hql8TrTooJhoRKnwDym.pkg	261
Gran Turismo	PSP	US	http://zeusXXXXUP9000/UCUS98632_00/tUHNTMiU9Tx32TXIqNBjyEc75uLiMcTprYwb5nucE7titV6GBtGwymUd5UcqhIR2ycFN6edg1KyJWn3KgtONQ0BKVykrlqJrlB2DN.pkg	936
Grand Theft Auto : Vice City Stories 	PSP	US	http://zeusXXXXUP1004/ULUS10160_00/tgnplkRVyJh0vfR1YIPPjvcuoNUKHwUbiIiN0w0JpBvnRuguLOEGi8GNdhmgFWc9GR8xdmg0ctEVOANyXroaoTbckFuRCVeWoqsE5.pkg	1581
Grand Theft Auto: Chinatown Wars	PSP	US	http://zeusXXXXUP1004/ULUS10490_00/6kWcE5evhdRVHBRfWbAHbveAW3QgtxpbM3LiXEPcjxTLE7aId0xqibUkAE5mU5TTfJ82WQlj8DXLS2ueOPkgV5ak56flVgWa2o5VM.pkg	526
Grand Theft Auto: Liberty City Stories	PSP	US	http://zeusXXXXUP1004/ULUS10041_00/urF2HOxR5ovdBg39r1Cbii63FKJvT6RUpvTEqK7dltLKs7pb1X3R4VYF4oywr8DxYr0T9f6eefwwuUUF4m4BROu04bujIdOsxbvug.pkg	1159
Gravity Crash Portable	PSP	US	http://zeusXXXXUP9000/NPUG80321_00/q4rRYNbLGgNEbSwSPuns576t5MecnMp4AO7ErVueNi3FRYY0RPNeaISldJI1H7DFCXio458LaBXPHiSxuiv0h4A4IubL5cTAJ3IXi.pkg	46
Groovin' Blocks	PSP	US	http://zeusXXXXUP0017/NPUG30015_00/PrWQ22YtuciwBoWdvHUDV7mouN4j2lWYyMstJQs07kOl8FsES3ubd9tErVqKuvwY6DEoSrAQpytpUHAV0CsWtihKw0X9qdE1i5pxX.pkg	44
Growlanser Ц Wayfarer Of Time	PSP	US	http://zeusXXXXUP0005/ULUS10593_00/MgtaEJqzXkpfryVwOakaAcLWpAQOEJwNqrphjykyGDkEyFvXBHxLszOeiTEhFNTdvTxqhyqCnxALAUGhfWhnjFdGNXtQMDKAluRRf.pkg	919
GTI Club Supermini Festa!	PSP	US	http://zeusXXXXUP0101/NPUH10044_00/983Es7mgIx0rOyIoLwEqbhE9nd2KYtpeV00r8lv6cpLITES7nPajVhaSCj2SEGb9bHFSuPpKjjBrxkKdf03fVoq9VnNGxhUdHVwdM.pkg	188
Guilty Gear Judgement	PSP	US	http://zeusXXXXUP1012/ULUS10104_00/vg8pVYsmJMxkw79vVCjQLyJW2tnaueL5qlVgUR5fpdyA3G5c2a4LiPJkPAOTcKlg8WA7pnQhAap3YTiPDDmn6LhssXFpWVQopFlGq.pkg	466
Guilty Gear XX Accent Core Plus	PSP	US	http://zeusXXXXUP1024/ULUS10409_00/ut3DNhhj7Eu3T34J63IA4AOug8CKrmS4HrqhmOVFxpFrCj1ngQ5htoQAAReA9WBREK6h057td9QG7seuxMxUFidJd0c9DALUrb1mh.pkg	609
Gun Showdown	PSP	US	http://zeusXXXXUP0002/ULUS10158_00/kFxBd94jD0td1emw08DQL10PB4nSCSubSJairoDXQUNr8HrKK5M5V8DfBGNoHDb2cY8ctW7NY96o8aHo30ciJsiNSaUdMQ6jLhpRS.pkg	717
Gungnir	PSP	US	http://zeusXXXXUP0005/ULUS10592_00/tDJfcvXzWlUtzRqhpGYbqMRCFUNeGWNcPEHmbiCfGQWeUctBCAWckWOsMNGAUaLMGGXWUAYWpYkkNdzokmMVBYxpZxBLLOrgfaucR.pkg	143
Gurumin: A Monstrous Adventure	PSP	US	http://zeusXXXXUP1059/ULUS10228_00/huEyt3mh5B7pp1bmgqKYEKoMHpB8xLhNRMGLD37aCr8jq2aEmJiwslYGdMtTuV4sQfHA0rquN8dpWAjbXL8oXGpQGWCgxIL0cM7et.pkg	716
Hakuoki: Demon Of The Fleeting Blossom	PSP	US	http://zeusXXXXUP1024/ULUS10577_00/pJHqfUCCIdExOiecVBYuldMIfnWgeYDhTKYiBWoAQDltiiHSOhNJUpCerdHhgDoMoHcPUrSWrjTyENjSdwtnmMuulpOJmUZajpUPF.pkg	745
Hakuoki: Warriors of the Shinsengumi	PSP	US	http://zeusXXXXUP1024/ULUS10651_00/PJhzRWiclVHjZTVznYBYTFQKNerxBctxxXxgCULgAXIuFDmMMyhwVXhUNwulMWZm.pkg	1105
Half-Minute Hero	PSP	US	http://zeusXXXXUP1023/ULUS10491_00/yySjWBGF4cAFoT9COO0aU74y41h5o1thgrFIalj79TWPP4pV013pc30aFoLR1W1HrLTIK7EgiKddUQ2Ld63EVP9iovLhnIC7h8ahH.pkg	101
Hammerin Hero	PSP	US	http://zeusXXXXUP0005/ULUS10392_00/usAl9942CBqFVvpahuXlL1P0tXNV775HcOlTwxG38T0edGcpNRC0JmPkGgy2mLqDVoV6YHndxxRhyG1GVm0bu1pIU9FADqqdm4HCc.pkg	103
Harvest Moon: Boy & Girl	PSP	US	http://zeusXXXXUP1014/ULUS10142_00/KLqK8TcPmwfougVThVuOjxg4lVPl6CO4nM5b0qKAD1ekIemE8HNX9OK1vwMhs6EqfJoQM20DGQM3oAnRNdWTYDx6oTrmQSOmCSntV.pkg	292
Harvest Moon: Hero of Leaf Valley	PSP	US	http://zeusXXXXUP1014/ULUS10458_00/rf5C0b6nQiSoO4MRdIW8MjaRe7ane8u3L4E7XtyBmH4oxBoV1Ua4S2CBIGfpSTxtQAaaI159TIkxdWD7xFOLpEBan5TbcyDe8Yf4K.pkg	120
Hexyz Force	PSP	US	http://zeusXXXXUP0005/ULUS10506_00/KPhhGr2co2qgoppkGua5NAPmadX7e3lasFmn1YqIuKNIegkIeOSPwkcQsEk56klTfGjWcIWjkAVqflUaOR7BcijxjvWkaqcg7wHT1.pkg	563
Hoard	PSP	US	http://zeusXXXXUP2046/NPUH10074_00/xgjRykqmcgmnEKfIuzkOdKvyicxWabvkMAvrJazgQPcLeeTThkJnBFYfXQJTWNHlDvquUIKhlExVcUJiBrnulAmahmtsqyhCuLpCw.pkg	53
Hot Brain	PSP	US	http://zeusXXXXUP0178/ULUS10268_00/LppVMcIFDCRafPHVAOiI4Mnfgkj5KDPCuxeUDXBpgH7iojUwyyInFA4MkrPN3JFfek7cNWbOti1WphDU8xOjvN3vy9kn0pcbME3uS.pkg	391
Hot Shots Golf: Open Tee	PSP	US	http://zeusXXXXUP9000/UCUS98614_00/MHoqXsX7Dl4h34l7OlPf7It84pvitJvJ9n0b3qmTfrREceW69oj6fEPmgiBIaJwQonrOiqoqTGFxlX47QlMgWGyMNN6mwcHExSvy8.pkg	441
Hot Shots Golf: Open Tee 2	PSP	US	http://zeusXXXXUP9000/UCUS98693_00/Yc3weQdbP1IEBlI2U5558qvDNlKGaL8MAyfnvbAlughoYxLNu3UpHKh34E2v8Aa8wkhQqq2A02m3Ny54TyEY271pm2G9UCoBF1ota.pkg	741
Hot Shots Shorties: Blue Pack	PSP	US	http://zeusXXXXUP9000/NPUG80527_00/LfnBnvSIchzUTUYHdiJAyWhwyIiPrcUaUEzJERRSRXkclBAUDdnNFfhrmiFHEVOWdoZeftoJHDcHPZLYAPfFHZBdLDFfNZZHWQJSc.pkg	53
Hot Shots Shorties: Green Pack	PSP	US	http://zeusXXXXUP9000/NPUG80524_00/RBiaXWbAZFQLMoZnUeXrwmDqBtthAjCqNojPYApnXQLLRaENVBZuyXseDsvddtgFeZxbGNKwDXaprKIVbNJmEPOlVexISgZInRYbQ.pkg	61
Hot Shots Shorties: Red Pack	PSP	US	http://zeusXXXXUP9000/NPUG80528_00/xaoCtGPwqshJLQcSVjBOfgLbPoYyKYjDKozHEdXBNYOMIThYWlVBgEFUlBDHWTBgfpKlQbFMWlDyosqqzLuDMIKAeVXdRJBgeQTtm.pkg	89
Hot Shots Shorties: Yellow Pack	PSP	US	http://zeusXXXXUP9000/NPUG80529_00/ZwffgEvvxuKczvZWoUGaJdIivvacoLLxaeutQyTrxFDrDholKKTPUHnMJCkEZQCtGfLFHQTgIwPXadIpNptcDePHtoxVTefxNKNVp.pkg	52
Hot Shots Tennis: Get a Grip	PSP	US	http://zeusXXXXUP9000/NPUG80302_00/3BRsxo51mfxF6hJmEnUSUKpc4JWSIOOykP3F0lyMuSPKi3YioW1nYY6pwi3x54GvqVsxjHXSen0WsUPu6T0fkq7LhhWDuO4PD4im8.pkg	1078
HTKH SBK World Championship	PSP	US	http://zeusXXXXUP1021/ULUS10300_00/OJ9ERBXbQWXDqWdxRuLwiDST7wsi5s63RWlH50Q9THbtItXCjJxqqNrTE80wQXEpbOJ6ReqgkITO6pYcdbnlSWB1FDuNcUoxKrSuX.pkg	110
I Am An Air Traffic Controller: Airport Hero Tokyo	PSP	US	http://zeusXXXXUP0079/NPUH10122_00/wDHLRuWQvceRaECFzqMOnmCXWmiwxLRaQuHlelpaFxulXOUWlTTcFyGhaJKREATM.pkg	184
IL-2 Sturmovik: Birds of Prey	PSP	US	http://zeusXXXXUP4040/ULUS10476_00/vP1PxcYKWjD8lACJixAH0qdS9IddqNTu1XkxH3YVah62B52qjTHpwTfijwsfqqhl2J6GrlKMtISjpTUP5Ft7mTL0TnipXBlrYN8o7.pkg	535
Indiana Jones and the Staff Of Kings	PSP	US	http://zeusXXXXUP1010/ULUS10316_00/R0nTHhXtpMXGRuTEaeK9AmRVfjNCp7pNAfIoUOJhhKITFAeAkIC7wE2cWSgXJwAaNPWHMrHEDnpetDM7E5waSl8a0kQoM24cVUxqw.pkg	376
Innocent Life: A Futuristic Harvest Moon	PSP	US	http://zeusXXXXUP1014/ULUS10219_00/pgKvUJdsfFxGBF0qfIBddrNlmMMQlAf2TI8WXX848I85FE832xHGlsMcofrIsvuhuhOldxLHscFDMKG1YQ4tHFtcNSgq5ffjP4f1x.pkg	303
inviZimals 	PSP	US	http://zeusXXXXUP9000/NPUG98746_00/phyBOIjYMRVeCqzKeGxJjviqLVsZHwTKJzsWiVulidsmJmkSSFbRMaqWQSuYNzMV.pkg	1321
inviZimals : Shadow Zone	PSP	US	http://zeusXXXXUP9000/NPUG98760_00/zQudknDElENKouHdxUDKYYosHqNGzzkExxtHIDKUTPdoSjZZhLRAOvycGUgHXHuL.pkg	1361
InviZimals: The Lost Tribes	PSP	US	http://zeusXXXXUP9000/NPUG80893_00/gIfrsSmkdYDubcfTnVSMDeiczJuyyyhXgESipZZopjsyLYIbZkkzRKlLYacvKdDK.pkg	1145
Iron Man 2	PSP	US	http://zeusXXXXUP0177/ULUS10497_00/8I7aCPqH1lGWW4ILpyLxXqrkU6iMybfUaA28oL2Ad13gBgkdr575S2ergfEtqhsYgeUIVTLX8QbHLWcqRtVjx1avQXYM3fCfM5SJB.pkg	726
Jak and Daxter: The Lost Frontier	PSP	US	http://zeusXXXXUP9000/NPUG80330_00/BQV7Q6Y6L4Hptae4I2CIS0xp2YNcW0j2iRQ77lgArXgkpNKOrK64PLFIlbgaJTA7TmGs4IrGB9saPFuNuqLiCfiu8nSUYwu6otToY.pkg	954
Jeanne d'Arc	PSP	US	http://zeusXXXXUP9000/UCUS98700_00/duIOmqmAusK0EbNB2uNlJsenMGT0smmcgFxSCgWsEtS278nC9GNqwoPgOrvmkNoFAsSVubjjWfVRlqJ0YJesL80YW94iKRPVVIx4a.pkg	679
Jikandia: The Timeless Land	PSP	US	http://zeusXXXXUP1024/ULUS10562_00/yUpNKRuZLdfgzGOfNtBRQsqIEGFOEyjiZGlXMrilKtoLpsochGqDEIVOEraLhoROdbHwurutEwGYLrLlYBXiOrFLUvmLSFfXNtXIb.pkg	55
Justice League: Heroes	PSP	US	http://zeusXXXXUP1018/ULUS10214_00/lsdpMu3KTQpOh0QJiMS4p5x4990Fs04rj2PW0fFivMhKwP4UgHsxTvMR9I0Y2t3Ij6pNDMsvmHHiwkUAocFyPU3iCj0Lh8nyKVHBX.pkg	1336
Kenka Banchou: Badass Rumble	PSP	US	http://zeusXXXXUP0005/ULUS10442_00/fpqwFAfLpAFyH2NmQQHydS4nkw1BO3adOxfH8oGfaG464D78N8wDgGgyvJLu5sc9btLac6KjEmPWbhsydIiNERvCR7O8PeBJi1chF.pkg	400
Killzone: Liberation	PSP	US	http://zeusXXXXUP9000/UCUS80170_00/hLhpHgF0AWF2odUkfh8xm8OPhkEgkAUwknB3Y5BwDSyARuBEa6LxwS4FbEHWNCLjg51URFa5lupvMul25so49AQSInLxrSR3UO8TR.pkg	510
King of Pool	PSP	US	http://zeusXXXXUP4069/NPUH10053_00/LgxRL25cyaR02It1iMUi0NaX2ccEGF8FfmS0IxOKvQujh5peskhqrD9II78RRAVxafGH922kHHQbKMXVE5MvM57VYOqR1MVn2vo40.pkg	70
Kingdom of Paradise	PSP	US	http://zeusXXXXUP9000/UCUS98623_00/mI8MGMYGT8TjlwPdXd72GRpPMwqMPTsfxirhvFE2SGIumRUH2Vy3pVvwKymffHgbdSLHtbicHHy9YTHJFI2g5W1Oskej4M0KjdUUE.pkg	1029
Knights in the Nightmare	PSP	US	http://zeusXXXXUP0005/ULUS10539_00/CTonietFheT8eAIcBN37gTBiVDl9lMyFsBo0eNwndbV5JURKffCtNlkqEp80081Ty4e2Xulu4h5FfvIdefXSa6pYvQi3fExbLdyk7.pkg	272
Kurulin Fusion	PSP	US	http://zeusXXXXUP0094/NPUH10042_00/T7jHVGCoNoJBD9HS8UOUjbuwg4XnJh45UwowAO25SIn9aftmYBhTNPiodnwTjhDRBPoVdI5gQ2mJT1P6MBk1Ax916Pw5B2uSydJgk.pkg	21
Legends of War: Patton's Campaign	PSP	US	http://zeusXXXXUP4154/NPUH10106_00/HmzDYrPVLqarSUCKhPZkJwmmLQkfckwbUCHaRYpIejpJSZsXgURSrWklSBkVIkLovvHQNkfvBJdHDcTadqTKdWUuzyNLkhTwpiDLH.pkg	404
LEGO Batman: The Video Game	PSP	US	http://zeusXXXXUP1018/ULUS10380_00/W5r88THo6J8yl7yRE0X1EPPGGac2K7wIe06LRtr3lQKakhxbR5FBw8FuTrfmloqd3S7QxGBRwRy7sVfAC5QfcMnBQwvbYpW6gb5tg.pkg	1042
LEGO Harry Potter: Years 1-4	PSP	US	http://zeusXXXXUP1018/ULUS10500_00/tGq6RHwcQDvIGpg1jaLVs41WFMtedKvJHgRUxa8eqYagt22xMcdEg9ThNF7nrXMYqY6xJOqwMBMLMLuRihveOY7nAkkryb7Iwu75U.pkg	1209
LEGO Harry Potter: Years 5-7	PSP	US	http://zeusXXXXUP1018/ULUS10580_00/NvOaficRmtPUZOFwBavGcXswvZXXZuZSogOyltvRjhxAzIVkqeAXbbdpjtpkCHrAGEvqxzcsDVthBZvGFXsudnhPAQfrBiDgUgPyt.pkg	1287
LEGO Indiana Jones: The Original Adventures	PSP	US	http://zeusXXXXUP1010/ULUS10365_00/Wnbmf1efj5UrlMFscXTuYqnQNl01pFNf70HHF4y3P6lN7BtGdrtdmop8hDN4Hl5BVryxFp87RrxUQH7gdU9AvCaf9RxWXJEa3SsoP.pkg	1086
LEGO Pirates of the Caribbean	PSP	US	http://zeusXXXXUP1082/ULUS10575_00/FwkgYziIuAsKxbpEfnmKnVAqFOgNXHxpHGTYTfBtxpsSwAdMSrglzBlaTkCHKTPqZdhpvGqQjkwfClMvcMXhqokUHlDghvylbDAKF.pkg	1311
LEGO Star Wars III: The Clone Wars	PSP	US	http://zeusXXXXUP1010/ULUS10531_00/seNFHsKYuWnZYdMWSfSjPOqUqbqyqcciuhiMflCCQOPNJPLDwHzJFVOCOELKHZvSzLwIMTDcBlBkgTEwjwsuzlNlXFnaLyVvHrSxR.pkg	1482
Lemmings	PSP	US	http://zeusXXXXUP9000/UCUS98647_00/DJXI4NcPmB3PrgDOI1no9VFXY7Yf8x9nopg5itwIhNVNidUSBCq75KrJJvoHOOFVSKO09Trdshx8w9pOP2e8imppYNolJHIcp0kRu.pkg	179
LittleBigPlanet	PSP	US	http://zeusXXXXUP9000/UCUS98744_00/QUrbJ75dAHp1Ap2xbKWRnGD7sKBOQhIGsE2e68nfVpUhR5kBGfatNc6uQc8iou99pcYh3686lGGwv20g3E0OptUnaKW71bm0fYQbP.pkg	1329
LocoRoco	PSP	US	http://zeusXXXXUP9000/UCUS98662_00/5cNTb0eYgFQQILsMTI4ok46d3YhcXISoTJcFDTmWtIPIRDnT0AnxvnY29Nd4VBSSSJFJFICSu76MRuNoKkeyJfi3PPQnsnNrtiece.pkg	524
LocoRoco 2	PSP	US	http://zeusXXXXUP9000/UCUS98731_00/rluOsYqOd7pA1Pn02uIGRdhFgn16vi9rKbtMnuoRi99atgdM9xqi6ARybWPgsAdyv97plu71nByCXgAKusoMgIWg6SkgjyopvuYU3.pkg	1576
LocoRoco Midnight Carnival Official Strategy Guide (Launcher)	PSP	US	http://zeusXXXXUP9000/NPUG80471_00/jWqa2LyyKF6bSYKvPa2fNolyDkelup4fYiW9JK1p1ydFehksx35T7TomU7vK446Mm1fk063FreXoGJohjbEQaiGmPBVf5o0tQUdvM.pkg	3
Lord of Arcana	PSP	US	http://zeusXXXXUP0082/ULUS10479_00/tqMsAvxEmBKhfjdcNCySayPOInPcHxAFESApnnWMQBDvTiGzGosBDyBOzXalGlPjPEjUzZOqyWcQwlJlYpySOsnMXwAzzOnEpSSMr.pkg	656
